Episode,Run 1,Run 2,Run 3
17740,71,39,63
17741,66,72,58
17742,56,88,66
17743,71,90,113
17744,68,116,59
17745,92,118,77
17746,64,85,80
17747,58,113,75
17748,57,92,32
17749,79,59,35
17750,76,98,32
17751,111,94,76
17752,57,63,26
17753,59,109,36
17754,85,74,64
17755,76,111,32
17756,74,38,87
17757,65,115,32
17758,56,76,58
17759,89,100,78
17760,50,79,55
17761,58,89,70
17762,52,96,28
17763,56,34,39
17764,64,72,78
17765,66,166,63
17766,48,74,52
17767,59,100,65
17768,70,30,76
17769,55,32,80
17770,71,128,68
17771,67,101,86
17772,65,90,35
17773,67,132,56
17774,62,78,59
17775,77,122,88
17776,100,70,62
17777,56,112,80
17778,69,109,41
17779,77,151,30
17780,97,59,62
17781,99,88,74
17782,68,107,59
17783,56,69,58
17784,68,77,77
17785,65,157,90
17786,58,115,79
17787,74,64,36
17788,77,111,53
17789,70,98,133
17790,59,140,72
17791,51,27,112
17792,56,115,50
17793,71,67,55
17794,66,35,60
17795,59,86,69
17796,70,33,83
17797,60,69,101
17798,55,86,106
17799,89,88,71
17800,58,47,69
17801,48,130,70
17802,63,123,66
17803,66,94,52
17804,73,35,30
17805,59,144,67
17806,69,99,57
17807,70,130,36
17808,56,56,30
17809,69,42,64
17810,77,100,39
17811,63,80,41
17812,64,101,66
17813,60,32,75
17814,50,84,70
17815,61,96,57
17816,64,87,76
17817,71,49,77
17818,72,115,62
17819,74,110,62
17820,70,146,33
17821,55,51,37
17822,70,39,81
17823,53,134,32
17824,70,59,66
17825,68,32,34
17826,60,83,78
17827,74,86,54
17828,58,110,118
17829,75,90,54
17830,68,96,60
17831,65,86,74
17832,60,74,63
17833,75,38,67
17834,75,84,78
17835,65,65,130
17836,67,110,38
17837,66,32,60
17838,74,167,35
17839,63,86,70
17840,58,105,76
17841,61,84,37
17842,44,49,70
17843,80,89,33
17844,54,47,31
17845,61,109,74
17846,56,85,69
17847,65,83,92
17848,53,105,57
17849,50,55,79
17850,64,136,63
17851,61,98,64
17852,62,101,59
17853,54,144,71
17854,84,40,35
17855,60,39,31
17856,60,100,58
17857,62,131,55
17858,69,183,49
17859,62,34,77
17860,65,99,36
17861,72,91,64
17862,58,88,59
17863,79,85,72
17864,70,89,81
17865,58,55,117
17866,77,77,55
17867,56,108,67
17868,93,150,30
17869,63,62,88
17870,90,96,62
17871,58,67,63
17872,53,126,79
17873,56,84,63
17874,89,55,43
17875,50,36,71
17876,57,30,157
17877,62,150,115
17878,54,74,55
17879,70,138,56
17880,69,108,51
17881,50,91,54
17882,55,138,64
17883,89,93,108
17884,99,67,54
17885,78,126,36
17886,55,112,64
17887,64,86,62
17888,54,117,65
17889,59,82,55
17890,96,103,64
17891,51,90,94
17892,75,74,59
17893,41,98,80
17894,52,113,64
17895,98,82,37
17896,96,146,80
17897,66,83,61
17898,65,79,111
17899,46,118,71
17900,60,70,79
17901,58,69,55
17902,60,81,81
17903,88,164,70
17904,57,94,45
17905,74,109,35
17906,62,97,60
17907,54,36,54
17908,45,90,58
17909,72,32,28
17910,64,112,32
17911,54,87,66
17912,60,62,77
17913,87,70,52
17914,58,117,70
17915,97,117,70
17916,68,155,57
17917,67,102,87
17918,66,86,111
17919,60,41,36
17920,59,130,111
17921,61,80,59
17922,77,145,41
17923,59,90,28
17924,56,85,58
17925,61,91,65
17926,78,80,58
17927,64,77,55
17928,70,80,53
17929,65,68,122
17930,51,153,65
17931,93,75,59
17932,72,80,44
17933,69,87,57
17934,74,84,35
17935,67,40,42
17936,59,30,74
17937,55,112,34
17938,44,121,60
17939,74,89,66
17940,50,84,28
17941,71,108,28
17942,59,84,54
17943,44,99,63
17944,54,125,28
17945,69,176,61
17946,67,119,63
17947,77,90,56
17948,58,81,64
17949,64,103,58
17950,62,36,28
17951,63,86,83
17952,73,101,66
17953,64,78,64
17954,54,73,96
17955,56,81,74
17956,59,96,87
17957,55,86,37
17958,68,113,65
17959,53,92,71
17960,57,90,61
17961,48,111,73
17962,65,84,70
17963,82,103,77
17964,62,136,58
17965,58,32,100
17966,61,115,50
17967,66,49,117
17968,55,78,50
17969,79,34,59
17970,64,92,64
17971,72,126,65
17972,54,72,38
17973,78,85,65
17974,44,94,95
17975,63,30,63
17976,83,38,43
17977,62,122,67
17978,63,55,53
17979,55,98,40
17980,91,80,35
17981,99,34,57
17982,65,78,32
17983,74,158,28
17984,60,65,83
17985,65,74,55
17986,50,107,73
17987,52,78,69
17988,66,81,113
17989,44,111,70
17990,76,95,74
17991,54,143,133
17992,41,35,60
17993,82,128,117
17994,66,69,57
17995,99,74,55
17996,56,36,56
17997,55,115,33
17998,73,37,59
17999,59,98,69
18000,61,91,57
18001,49,147,55
18002,67,69,64
18003,61,112,76
18004,83,92,57
18005,84,110,120
18006,45,75,64
18007,66,129,91
18008,63,81,28
18009,64,111,32
18010,63,166,70
18011,63,53,60
18012,55,72,74
18013,67,126,79
18014,62,127,58
18015,82,83,90
18016,76,76,75
18017,56,116,42
18018,83,43,82
18019,48,86,58
18020,57,34,62
18021,58,92,62
18022,61,85,87
18023,55,142,37
18024,50,96,71
18025,54,78,66
18026,82,82,34
18027,62,101,70
18028,65,96,68
18029,71,80,57
18030,77,67,69
18031,82,117,37
18032,42,94,65
18033,70,87,74
18034,67,67,83
18035,83,96,101
18036,40,49,56
18037,70,171,63
18038,56,100,78
18039,62,81,44
18040,77,90,60
18041,60,142,40
18042,64,100,68
18043,68,104,69
18044,71,63,37
18045,66,83,27
18046,69,89,97
18047,68,71,79
18048,77,70,59
18049,77,67,58
18050,63,84,28
18051,59,130,76
18052,63,95,41
18053,64,111,57
18054,69,91,78
18055,74,117,66
18056,64,62,73
18057,67,113,56
18058,69,65,49
18059,41,108,76
18060,66,37,54
18061,57,95,27
18062,85,80,38
18063,60,89,58
18064,70,76,41
18065,54,86,38
18066,49,78,33
18067,64,87,47
18068,63,116,65
18069,61,84,55
18070,53,126,37
18071,65,73,94
18072,59,130,72
18073,60,78,57
18074,68,108,32
18075,77,86,33
18076,53,102,34
18077,58,73,61
18078,72,41,73
18079,64,51,64
18080,98,85,38
18081,56,83,77
18082,65,34,83
18083,63,108,90
18084,68,81,61
18085,52,116,54
18086,60,98,29
18087,67,107,73
18088,68,93,53
18089,67,92,58
18090,81,71,73
18091,58,88,98
18092,63,107,53
18093,73,76,109
18094,51,109,59
18095,91,34,80
18096,63,63,29
18097,61,93,31
18098,66,75,57
18099,82,74,139
18100,64,117,89
18101,77,82,62
18102,76,103,100
18103,84,78,28
18104,83,80,32
18105,54,102,86
18106,58,51,87
18107,71,135,68
18108,50,100,56
18109,72,130,32
18110,76,76,69
18111,56,110,139
18112,59,194,79
18113,64,113,32
18114,58,84,65
18115,63,98,59
18116,72,115,48
18117,61,86,70
18118,69,174,63
18119,78,90,34
18120,62,45,81
18121,69,97,30
18122,53,137,91
18123,80,95,96
18124,62,105,59
18125,101,82,70
18126,59,90,35
18127,75,38,56
18128,61,109,76
18129,48,101,78
18130,78,110,63
18131,53,95,32
18132,65,34,98
18133,62,78,69
18134,68,72,33
18135,68,90,31
18136,74,131,59
18137,73,118,34
18138,64,89,81
18139,71,77,42
18140,58,72,57
18141,91,100,61
18142,71,37,62
18143,59,57,64
18144,56,108,94
18145,133,67,73
18146,59,135,63
18147,72,76,79
18148,61,81,41
18149,94,89,73
18150,66,74,83
18151,60,38,28
18152,63,120,55
18153,69,164,52
18154,74,97,63
18155,75,73,73
18156,89,97,91
18157,87,178,67
18158,50,145,56
18159,54,131,40
18160,52,82,30
18161,45,143,56
18162,71,169,59
18163,66,39,62
18164,78,109,87
18165,75,90,55
18166,67,76,83
18167,72,72,34
18168,72,130,64
18169,75,46,53
18170,46,74,66
18171,67,78,40
18172,50,80,30
18173,65,117,58
18174,47,81,72
18175,69,68,94
18176,52,73,36
18177,58,80,68
18178,70,80,71
18179,74,87,58
18180,60,86,32
18181,69,57,33
18182,57,82,27
18183,50,103,63
18184,53,86,72
18185,50,81,65
18186,58,77,35
18187,80,125,61
18188,56,92,36
18189,66,163,28
18190,68,87,37
18191,65,99,85
18192,48,82,31
18193,67,174,61
18194,69,72,38
18195,75,94,32
18196,88,81,32
18197,61,135,65
18198,49,122,66
18199,50,103,79
18200,69,124,76
18201,97,121,60
18202,51,165,67
18203,70,77,57
18204,89,82,33
18205,46,125,58
18206,51,194,72
18207,60,103,78
18208,60,113,30
18209,57,72,72
18210,72,53,31
18211,58,144,76
18212,55,115,56
18213,61,87,78
18214,53,47,157
18215,64,41,63
18216,83,105,60
18217,70,47,123
18218,54,67,53
18219,91,143,58
18220,75,166,70
18221,61,87,42
18222,40,100,30
18223,60,104,80
18224,71,74,78
18225,73,70,61
18226,65,102,60
18227,54,84,68
18228,72,131,35
18229,61,71,58
18230,62,89,48
18231,79,77,37
18232,44,79,65
18233,59,74,34
18234,74,95,56
18235,46,36,72
18236,44,82,92
18237,54,80,30
18238,56,98,70
18239,48,86,36
18240,64,111,100
18241,62,135,79
18242,67,83,110
18243,70,110,80
18244,66,124,55
18245,60,83,51
18246,41,87,50
18247,96,41,51
18248,45,82,117
18249,58,97,76
18250,54,110,83
18251,71,86,66
18252,59,78,92
18253,54,94,60
18254,64,134,71
18255,67,91,35
18256,60,87,62
18257,65,69,34
18258,68,55,83
18259,70,121,80
18260,56,91,128
18261,58,87,52
18262,52,147,103
18263,50,86,49
18264,49,111,54
18265,49,104,89
18266,60,106,28
18267,53,88,99
18268,68,93,63
18269,68,138,33
18270,50,70,88
18271,56,73,77
18272,58,195,37
18273,67,82,55
18274,64,145,60
18275,67,105,65
18276,77,104,56
18277,71,76,58
18278,50,83,66
18279,75,84,52
18280,65,38,33
18281,53,100,72
18282,78,77,61
18283,78,91,50
18284,63,59,70
18285,68,103,36
18286,58,41,84
18287,113,47,137
18288,67,88,63
18289,71,123,84
18290,76,86,103
18291,56,90,76
18292,56,82,70
18293,52,85,65
18294,68,93,56
18295,62,131,89
18296,64,70,98
18297,49,96,36
18298,65,134,57
18299,76,41,75
18300,87,47,39
18301,62,127,75
18302,88,87,89
18303,70,78,34
18304,55,76,61
18305,81,161,39
18306,51,100,65
18307,87,72,45
18308,75,49,57
18309,64,94,38
18310,62,63,28
18311,66,87,63
18312,49,79,55
18313,58,88,37
18314,53,57,61
18315,66,71,31
18316,64,107,31
18317,62,107,56
18318,43,109,28
18319,58,101,34
18320,54,45,93
18321,84,117,69
18322,62,65,76
18323,73,82,62
18324,60,47,62
18325,54,135,57
18326,69,109,57
18327,58,92,68
18328,63,88,38
18329,62,85,69
18330,67,74,35
18331,74,101,56
18332,83,90,58
18333,73,33,26
18334,58,108,59
18335,74,80,33
18336,68,87,55
18337,58,132,30
18338,58,127,62
18339,74,113,71
18340,53,98,28
18341,63,78,39
18342,81,74,39
18343,69,105,57
18344,64,96,36
18345,59,93,75
18346,62,78,55
18347,61,113,73
18348,60,74,34
18349,53,122,33
18350,59,107,52
18351,69,40,76
18352,45,88,57
18353,86,113,132
18354,103,80,57
18355,57,39,62
18356,82,42,55
18357,67,107,84
18358,66,74,65
18359,53,89,26
18360,62,117,30
18361,59,146,64
18362,65,35,60
18363,74,162,86
18364,64,128,54
18365,68,111,54
18366,77,80,64
18367,57,88,56
18368,61,104,34
18369,52,118,70
18370,71,96,38
18371,52,43,64
18372,111,89,61
18373,63,67,56
18374,61,82,83
18375,47,66,78
18376,67,105,46
18377,74,100,35
18378,42,86,80
18379,59,70,32
18380,67,134,76
18381,61,74,58
18382,61,79,27
18383,68,49,36
18384,66,173,75
18385,92,108,32
18386,76,99,57
18387,80,125,77
18388,61,84,61
18389,59,147,64
18390,59,35,31
18391,76,92,60
18392,94,32,38
18393,65,106,140
18394,66,88,53
18395,53,103,66
18396,86,112,37
18397,88,80,34
18398,65,67,70
18399,62,114,64
18400,58,102,61
18401,53,130,90
18402,66,74,58
18403,39,123,70
18404,55,90,112
18405,71,120,71
18406,62,65,34
18407,49,101,55
18408,62,145,62
18409,65,51,73
18410,79,32,54
18411,63,68,61
18412,54,125,33
18413,68,121,64
18414,45,157,62
18415,64,41,68
18416,67,108,87
18417,61,49,94
18418,47,94,68
18419,54,114,62
18420,109,86,62
18421,43,105,30
18422,50,101,71
18423,66,79,73
18424,71,123,99
18425,61,45,36
18426,45,82,41
18427,66,74,59
18428,58,109,37
18429,70,93,65
18430,58,127,53
18431,56,103,83
18432,60,47,39
18433,56,114,55
18434,60,34,82
18435,77,95,35
18436,69,102,35
18437,62,63,60
18438,70,114,65
18439,63,82,88
18440,71,86,53
18441,50,130,87
18442,55,94,57
18443,54,95,65
18444,65,36,66
18445,56,88,77
18446,58,114,63
18447,70,74,65
18448,63,94,37
18449,63,81,67
18450,69,76,58
18451,40,92,64
18452,65,79,75
18453,73,81,30
18454,67,32,41
18455,98,57,36
18456,62,94,36
18457,68,113,76
18458,60,104,64
18459,68,113,31
18460,66,70,56
18461,62,65,36
18462,70,80,61
18463,83,73,32
18464,65,83,60
18465,72,80,56
18466,40,118,86
18467,73,30,31
18468,65,93,33
18469,57,116,43
18470,81,65,71
18471,58,34,63
18472,58,92,47
18473,59,36,82
18474,60,79,65
18475,60,77,59
18476,56,93,61
18477,88,78,129
18478,59,80,31
18479,99,43,53
18480,59,117,82
18481,61,94,36
18482,41,121,43
18483,61,37,65
18484,60,94,53
18485,70,130,57
18486,65,119,28
18487,72,103,68
18488,57,87,39
18489,67,96,30
18490,61,76,87
18491,61,94,31
18492,62,80,36
18493,57,114,51
18494,71,82,35
18495,58,77,53
18496,58,76,155
18497,44,78,68
18498,60,82,125
18499,64,155,42
18500,59,153,29
18501,59,76,54
18502,56,38,72
18503,72,74,66
18504,67,155,38
18505,77,92,45
18506,76,123,62
18507,60,89,85
18508,64,85,63
18509,77,171,64
18510,78,55,62
18511,62,91,69
18512,65,105,70
18513,76,82,80
18514,65,104,61
18515,98,75,69
18516,61,87,32
18517,82,70,82
18518,62,105,41
18519,59,37,70
18520,64,69,66
18521,52,154,62
18522,62,117,64
18523,76,94,74
18524,67,67,69
18525,60,31,41
18526,82,65,58
18527,64,92,71
18528,64,81,76
18529,57,74,26
18530,63,104,27
18531,58,94,59
18532,66,176,62
18533,56,86,63
18534,44,78,67
18535,84,76,41
18536,82,86,79
18537,57,88,80
18538,64,70,81
18539,78,116,72
18540,56,65,121
18541,73,110,48
18542,62,113,31
18543,61,110,67
18544,66,113,32
18545,70,125,59
18546,58,101,38
18547,94,93,51
18548,74,120,69
18549,47,97,39
18550,99,103,64
18551,53,115,41
18552,71,123,57
18553,76,114,63
18554,61,97,73
18555,58,86,30
18556,67,83,53
18557,61,90,56
18558,69,97,92
18559,52,57,130
18560,63,77,39
18561,72,104,80
18562,60,116,174
18563,65,94,64
18564,62,88,32
18565,77,103,61
18566,167,86,55
18567,62,84,101
18568,58,73,64
18569,64,98,58
18570,57,116,74
18571,62,89,37
18572,73,87,63
18573,90,84,76
18574,58,164,37
18575,53,37,119
18576,88,173,35
18577,44,96,69
18578,69,99,40
18579,50,45,84
18580,80,110,75
18581,69,85,35
18582,70,126,76
18583,80,79,192
18584,59,32,31
18585,49,76,69
18586,56,84,64
18587,94,116,41
18588,70,92,56
18589,70,173,38
18590,65,120,52
18591,54,104,50
18592,69,97,33
18593,68,92,37
18594,66,132,60
18595,61,49,82
18596,78,87,47
18597,86,90,59
18598,53,99,61
18599,76,78,58
18600,60,116,60
18601,79,103,40
18602,58,99,94
18603,55,93,61
18604,88,102,31
18605,46,43,63
18606,60,133,114
18607,58,99,51
18608,58,73,55
18609,54,80,60
18610,78,94,81
18611,60,96,54
18612,57,109,31
18613,56,39,80
18614,69,75,39
18615,76,41,63
18616,65,60,55
18617,61,102,64
18618,60,86,66
18619,60,87,72
18620,68,101,79
18621,48,94,74
18622,73,104,69
18623,56,47,81
18624,71,94,67
18625,69,89,30
18626,63,101,36
18627,64,80,48
18628,68,148,43
18629,74,85,143
18630,85,151,72
18631,59,106,65
18632,112,131,71
18633,63,95,56
18634,48,97,68
18635,58,98,31
18636,62,43,31
18637,64,57,72
18638,65,113,27
18639,68,80,37
18640,61,83,116
18641,62,34,26
18642,52,49,67
18643,54,164,55
18644,75,86,80
18645,73,132,25
18646,57,104,33
18647,66,104,63
18648,79,184,37
18649,61,59,61
18650,51,127,67
18651,67,32,74
18652,61,85,69
18653,85,79,74
18654,67,103,32
18655,58,105,37
18656,62,128,64
18657,56,65,76
18658,55,88,64
18659,60,68,66
18660,41,94,54
18661,62,106,30
18662,58,34,54
18663,53,57,30
18664,68,102,55
18665,64,86,36
18666,60,66,76
18667,58,98,58
18668,57,147,63
18669,52,39,71
18670,71,160,82
18671,68,66,57
18672,48,51,60
18673,94,82,77
18674,61,113,69
18675,52,37,44
18676,63,45,53
18677,73,100,72
18678,60,86,86
18679,61,88,54
18680,57,63,33
18681,42,116,58
18682,95,81,30
18683,44,89,52
18684,64,89,74
18685,58,115,31
18686,82,111,44
18687,54,91,80
18688,90,77,30
18689,64,104,41
18690,65,74,99
18691,59,103,64
18692,75,77,36
18693,63,125,62
18694,68,85,56
18695,47,83,34
18696,69,76,62
18697,59,45,82
18698,69,34,40
18699,78,61,66
18700,45,59,32
18701,69,116,62
18702,56,102,57
18703,45,132,72
18704,72,100,32
18705,76,105,101
18706,49,101,55
18707,71,100,83
18708,65,72,61
18709,84,106,77
18710,64,134,69
18711,61,39,54
18712,73,47,63
18713,59,33,69
18714,58,74,118
18715,68,89,33
18716,63,113,89
18717,68,103,58
18718,56,74,57
18719,65,144,47
18720,83,94,44
18721,58,80,102
18722,65,78,68
18723,55,36,74
18724,48,62,53
18725,58,41,79
18726,66,63,65
18727,53,110,29
18728,77,126,37
18729,74,53,44
18730,58,123,76
18731,87,137,59
18732,63,95,61
18733,81,125,88
18734,68,43,73
18735,42,105,30
18736,93,92,65
18737,83,94,30
18738,58,76,34
18739,56,83,33
18740,41,68,27
18741,81,57,31
18742,55,67,28
18743,66,82,60
18744,64,100,113
18745,52,32,38
18746,64,125,57
18747,62,97,63
18748,64,45,57
18749,68,49,29
18750,65,151,73
18751,91,128,115
18752,72,49,62
18753,73,45,57
18754,85,153,80
18755,71,80,47
18756,70,37,69
18757,57,110,33
18758,57,103,39
18759,73,108,65
18760,84,70,62
18761,84,95,110
18762,107,116,45
18763,65,127,36
18764,65,58,59
18765,85,91,70
18766,58,90,38
18767,60,34,43
18768,62,80,66
18769,61,128,70
18770,85,89,59
18771,61,149,55
18772,63,68,29
18773,60,114,107
18774,76,79,62
18775,51,100,55
18776,66,89,33
18777,53,83,56
18778,68,91,30
18779,71,45,36
18780,69,98,51
18781,65,75,30
18782,94,80,35
18783,57,140,80
18784,54,107,60
18785,57,163,32
18786,41,158,63
18787,48,136,64
18788,64,113,36
18789,78,69,60
18790,64,81,85
18791,66,81,65
18792,58,81,72
18793,59,97,39
18794,65,94,65
18795,76,107,56
18796,74,112,75
18797,56,133,29
18798,56,92,84
18799,68,94,87
18800,56,118,99
18801,52,106,59
18802,54,58,114
18803,61,94,68
18804,64,92,61
18805,59,68,60
18806,66,83,33
18807,59,84,86
18808,61,85,79
18809,53,115,73
18810,61,90,67
18811,67,30,28
18812,67,53,57
18813,77,121,99
18814,56,100,39
18815,63,68,44
18816,50,35,84
18817,62,107,31
18818,74,75,76
18819,70,98,61
18820,62,29,40
18821,81,115,68
18822,67,136,40
18823,62,133,72
18824,52,93,60
18825,64,109,61
18826,55,79,57
18827,51,31,30
18828,61,31,76
18829,73,156,61
18830,71,153,57
18831,63,98,41
18832,53,68,145
18833,61,82,60
18834,64,135,70
18835,59,107,53
18836,69,61,40
18837,61,129,68
18838,71,78,61
18839,52,82,32
18840,60,147,57
18841,69,134,34
18842,71,103,57
18843,76,47,109
18844,86,107,36
18845,73,79,37
18846,59,96,33
18847,44,78,65
18848,64,41,40
18849,66,68,59
18850,72,101,62
18851,80,81,100
18852,53,115,55
18853,58,98,71
18854,65,89,50
18855,67,76,30
18856,62,82,123
18857,57,130,62
18858,65,83,55
18859,85,135,34
18860,64,75,69
18861,51,107,65
18862,60,76,39
18863,62,75,52
18864,56,103,68
18865,62,133,35
18866,59,117,68
18867,73,94,73
18868,60,86,61
18869,81,93,41
18870,73,86,39
18871,52,77,39
18872,72,111,70
18873,51,45,32
18874,97,64,62
18875,55,92,62
18876,64,88,52
18877,68,117,33
18878,74,70,55
18879,66,55,87
18880,77,33,37
18881,73,103,36
18882,63,102,80
18883,55,118,55
18884,69,114,33
18885,48,130,65
18886,105,108,71
18887,56,77,35
18888,98,129,55
18889,66,78,50
18890,85,76,130
18891,58,78,90
18892,53,80,76
18893,48,78,61
18894,88,81,33
18895,61,88,114
18896,77,85,34
18897,93,93,36
18898,52,75,56
18899,68,93,34
18900,66,123,102
18901,57,138,64
18902,50,101,114
18903,56,72,41
18904,56,131,62
18905,47,47,29
18906,69,142,71
18907,112,133,79
18908,58,76,30
18909,61,43,60
18910,60,111,39
18911,63,104,65
18912,52,113,82
18913,78,91,79
18914,73,155,89
18915,68,90,31
18916,67,118,35
18917,100,108,67
18918,74,104,76
18919,101,224,49
18920,50,94,50
18921,64,142,26
18922,52,85,92
18923,45,96,53
18924,72,36,58
18925,89,64,78
18926,91,70,78
18927,62,73,31
18928,92,72,58
18929,53,116,35
18930,61,79,67
18931,77,74,59
18932,68,76,33
18933,60,179,111
18934,48,123,73
18935,66,43,55
18936,63,113,62
18937,65,138,54
18938,73,80,63
18939,67,123,74
18940,68,67,82
18941,65,78,60
18942,50,38,71
18943,66,82,59
18944,68,90,63
18945,46,113,64
18946,66,89,26
18947,72,81,69
18948,54,134,37
18949,66,105,34
18950,80,74,35
18951,71,102,61
18952,70,133,64
18953,41,116,76
18954,72,69,43
18955,73,92,61
18956,94,112,32
18957,76,69,55
18958,92,150,60
18959,50,110,33
18960,74,74,59
18961,46,78,80
18962,66,176,64
18963,83,72,65
18964,56,95,70
18965,78,102,88
18966,69,185,77
18967,64,149,34
18968,62,30,47
18969,88,39,76
18970,83,91,81
18971,67,49,59
18972,99,86,62
18973,63,57,67
18974,67,196,60
18975,69,113,36
18976,65,126,64
18977,54,121,78
18978,65,145,75
18979,57,82,60
18980,73,73,32
18981,68,98,30
18982,97,43,64
18983,69,129,32
18984,44,81,44
18985,55,83,62
18986,60,104,26
18987,59,119,67
18988,72,123,78
18989,62,102,39
18990,72,75,75
18991,59,75,79
18992,57,82,60
18993,70,110,43
18994,56,133,63
18995,54,159,68
18996,63,85,56
18997,55,80,42
18998,44,33,83
18999,57,102,74
19000,52,87,67
19001,58,100,27
19002,52,84,68
19003,67,97,27
19004,87,47,32
19005,72,102,48
19006,66,82,76
19007,73,86,88
19008,69,34,27
19009,62,91,44
19010,44,87,58
19011,72,37,55
19012,98,129,68
19013,50,39,68
19014,61,96,29
19015,56,106,34
19016,62,79,62
19017,65,59,59
19018,66,118,81
19019,75,138,60
19020,54,119,61
19021,73,93,29
19022,66,73,96
19023,59,133,55
19024,74,87,57
19025,63,83,43
19026,55,91,57
19027,43,98,80
19028,92,89,55
19029,69,94,69
19030,57,150,58
19031,63,106,40
19032,49,35,54
19033,92,73,28
19034,48,96,44
19035,66,34,28
19036,69,121,34
19037,58,109,62
19038,53,54,38
19039,74,101,44
19040,67,85,32
19041,52,41,38
19042,41,112,28
19043,72,115,59
19044,90,175,40
19045,67,77,78
19046,78,90,95
19047,52,49,113
19048,58,123,70
19049,59,94,26
19050,60,91,101
19051,66,79,42
19052,95,91,54
19053,66,94,53
19054,44,30,67
19055,82,77,107
19056,61,179,56
19057,62,115,73
19058,62,139,66
19059,63,84,55
19060,64,42,84
19061,67,111,54
19062,64,82,59
19063,52,39,35
19064,67,82,26
19065,84,86,64
19066,60,89,79
19067,57,87,32
19068,56,82,61
19069,50,128,36
19070,73,89,61
19071,61,119,63
19072,50,81,33
19073,82,160,103
19074,59,142,62
19075,56,72,66
19076,90,110,70
19077,65,93,32
19078,69,105,33
19079,62,62,58
19080,65,102,30
19081,59,89,72
19082,42,146,31
19083,66,77,57
19084,67,91,81
19085,67,92,27
19086,70,76,90
19087,105,49,26
19088,56,43,59
19089,60,89,75
19090,53,79,54
19091,65,82,36
19092,72,74,78
19093,58,130,28
19094,81,110,57
19095,68,108,68
19096,64,69,33
19097,72,141,56
19098,63,96,55
19099,62,133,31
19100,71,75,79
19101,80,104,43
19102,44,136,45
19103,98,83,63
